,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,params,split0_test_AUC,split1_test_AUC,split2_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,split0_train_AUC,split1_train_AUC,split2_train_AUC,mean_train_AUC,std_train_AUC,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_train_Accuracy,split1_train_Accuracy,split2_train_Accuracy,mean_train_Accuracy,std_train_Accuracy
69,49.30115405718485,0.9309594467557625,0.3220016161600749,0.014353813796515402,25,1200,"{'max_depth': 25, 'n_estimators': 1200}",0.8330147846263685,0.8355963672154617,0.7709563648293963,0.8131891722237422,0.02988169626456985,40,1.0,1.0,1.0,1.0,0.0,0.771117166212534,0.7680763983628922,0.757162346521146,0.765451970365524,0.005991658918297165,49,1.0,1.0,1.0,1.0,0.0
68,41.62994337081909,0.6420207680243889,0.26866761843363446,0.011323712784327995,25,1000,"{'max_depth': 25, 'n_estimators': 1000}",0.8330147846263685,0.8352533703173467,0.7709712777380101,0.8130798108939085,0.029789251304007894,41,1.0,1.0,1.0,1.0,0.0,0.7697547683923706,0.7748976807639836,0.757162346521146,0.7672715985591667,0.007450284982991902,39,1.0,1.0,1.0,1.0,0.0
67,32.56447768211365,0.7487368553027627,0.21736780802408853,0.027689780727425024,25,800,"{'max_depth': 25, 'n_estimators': 800}",0.8330519693003331,0.8348059830589358,0.7709265390121689,0.8129281637904793,0.029708264889082344,42,1.0,1.0,1.0,1.0,0.0,0.771117166212534,0.7803547066848567,0.757162346521146,0.7695447398061789,0.009533302544007551,28,1.0,1.0,1.0,1.0,0.0
29,0.20684440930684408,0.04159974627115474,0.016666730244954426,0.005249038931845081,8,10,"{'max_depth': 8, 'n_estimators': 10}",0.8028617325083294,0.8532830768313052,0.7784873836793127,0.8115440643396491,0.03114627953216474,43,0.9508069747673585,0.9520079977362087,0.9538398814488265,0.9522182846507979,0.0012470755589134132,0.7302452316076294,0.7885402455661664,0.7216916780354706,0.7468257184030889,0.02970260540768886,65,0.8724420190995907,0.8698023176550784,0.869120654396728,0.8704549970504658,0.0014323311226174672
12,4.637238184611003,0.0708665866637024,0.053666909535725914,0.006942830063266276,3,1000,"{'max_depth': 3, 'n_estimators': 1000}",0.7991990421227986,0.8363755666905274,0.7904699057504175,0.8086815048545812,0.01990427510497541,44,0.9999822909210212,0.9998789914214227,0.9998994697962588,0.9999202507129009,4.465856787292894e-05,0.7275204359673024,0.762619372442019,0.73806275579809,0.7427341880691372,0.014704886829696761,68,0.9972714870395635,0.9931833674164963,0.9965916837082481,0.9956821793881027,0.0017885895922764214
9,2.2209938367207847,0.055760539640778845,0.031669060389200844,0.004495431976939794,3,500,"{'max_depth': 3, 'n_estimators': 500}",0.792167420276059,0.8375499582438559,0.7929640897160584,0.8075604894119911,0.021208250771216387,45,0.9959287759484611,0.9917481457762422,0.9935018393303944,0.9937262536850325,0.0017140961682749999,0.726158038147139,0.7557980900409277,0.7489768076398363,0.7436443119426343,0.012674378402565554,67,0.9624829467939973,0.9468302658486708,0.961826857532379,0.9570466900583489,0.007229066606594836
11,3.9372804959615073,0.11029342913188475,0.03899836540222168,0.0028283907249421585,3,800,"{'max_depth': 3, 'n_estimators': 800}",0.7972765944788196,0.8356672035313768,0.789541577189215,0.8074951250664705,0.02016940136100969,46,0.9998788326175138,0.9991650408078159,0.9992571934945789,0.9994336889733028,0.0003170043926146203,0.726158038147139,0.7530695770804912,0.7339699863574352,0.7377325338616885,0.011304138024978715,72,0.9945429740791268,0.9850034083162917,0.9856850715746421,0.9884104846566869,0.004345245377551536
8,1.7976102034250896,0.061203917147529076,0.026334444681803387,0.004189030728905222,3,400,"{'max_depth': 3, 'n_estimators': 400}",0.7880064552594004,0.8417852242901456,0.7926546468623241,0.8074821088039567,0.024330080426480046,47,0.9894733506323075,0.9852499851066365,0.9874690962707018,0.9873974773365486,0.001724925321021822,0.7275204359673024,0.757162346521146,0.7489768076398363,0.7445531967094282,0.012498985707334685,66,0.9440654843110505,0.9325153374233128,0.9468302658486708,0.9411370291943447,0.006200063493422238
10,2.9899001916249595,0.17703858439170736,0.0366662343343099,0.004188860115007607,3,600,"{'max_depth': 3, 'n_estimators': 600}",0.7939448476915755,0.8351303388212837,0.7914429730374613,0.8068393865167734,0.020030781827282396,48,0.998504980911477,0.9964274544263076,0.9963213392112475,0.9970845915163441,0.0010053008289632778,0.723433242506812,0.757162346521146,0.7421555252387448,0.740917038088901,0.013797668938814449,70,0.9768076398362893,0.9638718473074301,0.9713701431492843,0.9706832100976679,0.00530330650635206
13,5.4324257373809814,0.13440957833109182,0.060666958491007485,0.007362443816508449,3,1200,"{'max_depth': 3, 'n_estimators': 1200}",0.7980611910994765,0.8335122882366977,0.788292621092818,0.8066220334763307,0.019427996822486623,49,1.0,0.9999869683069225,0.9999962766591206,0.9999944149886811,5.480609378283618e-06,0.7343324250681199,0.7557980900409277,0.73806275579809,0.7427310903023793,0.009364425715232425,69,0.9993178717598908,0.9979550102249489,0.9979550102249489,0.9984092974032629,0.0006424590887838243
7,1.5017139116923015,0.039892477114034784,0.02400318781534831,0.007879927225320917,3,300,"{'max_depth': 3, 'n_estimators': 300}",0.7831055152308425,0.83648741350513,0.789903215223097,0.8031653813196898,0.023725099971996004,50,0.9746359386184681,0.9711310764923151,0.9775184677707613,0.9744284942938481,0.0026117639884256387,0.7193460490463215,0.7517053206002728,0.73806275579809,0.7363713751482281,0.013264644492098453,73,0.9051841746248295,0.901840490797546,0.9216087252897068,0.9095444635706942,0.008639246244236669
6,0.9096698760986328,0.0450426517125284,0.02099450429280599,0.002148835578591815,3,200,"{'max_depth': 3, 'n_estimators': 200}",0.7793349892908139,0.8334377236936292,0.784143104271057,0.7989719390851667,0.0244499110281068,51,0.9488431311142926,0.9437524201715716,0.9562163037650422,0.9496039516836353,0.0051167199462121464,0.7084468664850136,0.7517053206002728,0.7298772169167803,0.7300098013340223,0.017660438784304837,74,0.8622100954979536,0.8657123381049762,0.8813905930470347,0.8697710088833214,0.008339763302909042
